regiao,estado,data,casosNovos,casosAcumulados,obitosNovos,obitosAcumulados
Sudeste,ES,31/03/2020,12,84,0,0
Sudeste,ES,01/04/2020,12,96,0,0
Sudeste,ES,02/04/2020,24,120,1,1
Sudeste,ES,03/04/2020,19,139,3,4
Sudeste,ES,04/04/2020,14,153,1,5
Sudeste,ES,05/04/2020,13,166,1,6
Sudeste,RJ,30/01/2020,0,0,0,0
Sudeste,RJ,31/01/2020,0,0,0,0
Sudeste,RJ,01/02/2020,0,0,0,0
Sudeste,RJ,02/02/2020,0,0,0,0
Sudeste,RJ,03/02/2020,0,0,0,0
Sudeste,RJ,04/02/2020,0,0,0,0
Sudeste,RJ,05/02/2020,0,0,0,0
Sudeste,RJ,06/02/2020,0,0,0,0
Sudeste,RJ,07/02/2020,0,0,0,0
Sudeste,RJ,08/02/2020,0,0,0,0
Sudeste,RJ,09/02/2020,0,0,0,0
Sudeste,RJ,10/02/2020,0,0,0,0
Sudeste,RJ,11/02/2020,0,0,0,0
Sudeste,RJ,12/02/2020,0,0,0,0
Sudeste,RJ,13/02/2020,0,0,0,0
Sudeste,RJ,14/02/2020,0,0,0,0
Sudeste,RJ,15/02/2020,0,0,0,0
Sudeste,RJ,16/02/2020,0,0,0,0
Sudeste,RJ,17/02/2020,0,0,0,0
Sudeste,RJ,18/02/2020,0,0,0,0
Sudeste,RJ,19/02/2020,0,0,0,0
Sudeste,RJ,20/02/2020,0,0,0,0
Sudeste,RJ,21/02/2020,0,0,0,0
Sudeste,RJ,22/02/2020,0,0,0,0
Sudeste,RJ,23/02/2020,0,0,0,0
Sudeste,RJ,24/02/2020,0,0,0,0
Sudeste,RJ,25/02/2020,0,0,0,0
Sudeste,RJ,26/02/2020,0,0,0,0
Sudeste,RJ,27/02/2020,0,0,0,0
Sudeste,RJ,28/02/2020,0,0,0,0
Sudeste,RJ,29/02/2020,0,0,0,0
Sudeste,RJ,01/03/2020,0,0,0,0
Sudeste,RJ,02/03/2020,0,0,0,0
Sudeste,RJ,03/03/2020,0,0,0,0
Sudeste,RJ,04/03/2020,0,0,0,0
Sudeste,RJ,05/03/2020,1,1,0,0
Sudeste,RJ,06/03/2020,0,1,0,0
Sudeste,RJ,07/03/2020,1,2,0,0
Sudeste,RJ,08/03/2020,1,3,0,0
Sudeste,RJ,09/03/2020,0,3,0,0
Sudeste,RJ,10/03/2020,5,8,0,0
Sudeste,RJ,11/03/2020,5,13,0,0
Sudeste,RJ,12/03/2020,3,16,0,0
Sudeste,RJ,13/03/2020,0,16,0,0
Sudeste,RJ,14/03/2020,6,22,0,0
Sudeste,RJ,15/03/2020,2,24,0,0
Sudeste,RJ,16/03/2020,7,31,0,0
Sudeste,RJ,17/03/2020,2,33,0,0
Sudeste,RJ,18/03/2020,12,45,0,0
Sudeste,RJ,19/03/2020,20,65,2,2
Sudeste,RJ,20/03/2020,44,109,0,2
Sudeste,RJ,21/03/2020,10,119,1,3
Sudeste,RJ,22/03/2020,67,186,0,3
Sudeste,RJ,23/03/2020,47,233,1,4
Sudeste,RJ,24/03/2020,72,305,2,6
Sudeste,RJ,25/03/2020,65,370,0,6
Sudeste,RJ,26/03/2020,51,421,3,9
Sudeste,RJ,27/03/2020,72,493,1,10
Sudeste,RJ,28/03/2020,65,558,3,13
Sudeste,RJ,29/03/2020,42,600,4,17
Sudeste,RJ,30/03/2020,57,657,1,18
Sudeste,RJ,31/03/2020,51,708,5,23
Sudeste,RJ,01/04/2020,124,832,5,28
Sudeste,RJ,02/04/2020,160,992,13,41
Sudeste,RJ,03/04/2020,82,1074,6,47
Sudeste,RJ,04/04/2020,172,1246,11,58
Sudeste,RJ,05/04/2020,148,1394,6,64
Sudeste,SP,30/01/2020,0,0,0,0
Sudeste,SP,31/01/2020,0,0,0,0
Sudeste,SP,01/02/2020,0,0,0,0
Sudeste,SP,02/02/2020,0,0,0,0
Sudeste,SP,03/02/2020,0,0,0,0
Sudeste,SP,04/02/2020,0,0,0,0
Sudeste,SP,05/02/2020,0,0,0,0
Sudeste,SP,06/02/2020,0,0,0,0
Sudeste,SP,07/02/2020,0,0,0,0
Sudeste,SP,08/02/2020,0,0,0,0
Sudeste,SP,09/02/2020,0,0,0,0
Sudeste,SP,10/02/2020,0,0,0,0
Sudeste,SP,11/02/2020,0,0,0,0
Sudeste,SP,12/02/2020,0,0,0,0
Sudeste,SP,13/02/2020,0,0,0,0
Sudeste,SP,14/02/2020,0,0,0,0
Sudeste,SP,15/02/2020,0,0,0,0
Sudeste,SP,16/02/2020,0,0,0,0
Sudeste,SP,17/02/2020,0,0,0,0
Sudeste,SP,18/02/2020,0,0,0,0
Sudeste,SP,19/02/2020,0,0,0,0
Sudeste,SP,20/02/2020,0,0,0,0
Sudeste,SP,21/02/2020,0,0,0,0
Sudeste,SP,22/02/2020,0,0,0,0
Sudeste,SP,23/02/2020,0,0,0,0
Sudeste,SP,24/02/2020,0,0,0,0
Sudeste,SP,25/02/2020,0,0,0,0
Sudeste,SP,26/02/2020,1,1,0,0
Sudeste,SP,27/02/2020,0,1,0,0
Sudeste,SP,28/02/2020,0,1,0,0
Sudeste,SP,29/02/2020,1,2,0,0
Sudeste,SP,01/03/2020,0,2,0,0
Sudeste,SP,02/03/2020,0,2,0,0
Sudeste,SP,03/03/2020,0,2,0,0
Sudeste,SP,04/03/2020,1,3,0,0
Sudeste,SP,05/03/2020,3,6,0,0
Sudeste,SP,06/03/2020,4,10,0,0
Sudeste,SP,07/03/2020,3,13,0,0
Sudeste,SP,08/03/2020,3,16,0,0
Sudeste,SP,09/03/2020,0,16,0,0
Sudeste,SP,10/03/2020,3,19,0,0
Sudeste,SP,11/03/2020,11,30,0,0
Sudeste,SP,12/03/2020,12,42,0,0
Sudeste,SP,13/03/2020,14,56,0,0
Sudeste,SP,14/03/2020,9,65,0,0
Sudeste,SP,15/03/2020,71,136,0,0
Sudeste,SP,16/03/2020,16,152,0,0
Sudeste,SP,17/03/2020,12,164,1,1
Sudeste,SP,18/03/2020,76,240,3,4
Sudeste,SP,19/03/2020,46,286,0,4
Sudeste,SP,20/03/2020,110,396,5,9
Sudeste,SP,21/03/2020,63,459,6,15
Sudeste,SP,22/03/2020,172,631,7,22
Sudeste,SP,23/03/2020,114,745,8,30
Sudeste,SP,24/03/2020,65,810,10,40
Sudeste,SP,25/03/2020,52,862,8,48
Sudeste,SP,26/03/2020,190,1052,10,58
Sudeste,SP,27/03/2020,171,1223,10,68
Sudeste,SP,28/03/2020,183,1406,16,84
Sudeste,SP,29/03/2020,45,1451,14,98
Sudeste,SP,30/03/2020,66,1517,15,113
Sudeste,SP,31/03/2020,822,2339,23,136
Sudeste,SP,01/04/2020,642,2981,28,164
Sudeste,SP,02/04/2020,525,3506,24,188
Sudeste,SP,03/04/2020,542,4048,31,219
Sudeste,SP,04/04/2020,418,4466,41,260
Sudeste,SP,05/04/2020,154,4620,15,275
Sul,PR,30/01/2020,0,0,0,0
Sul,PR,31/01/2020,0,0,0,0
Sul,PR,01/02/2020,0,0,0,0
Sul,PR,02/02/2020,0,0,0,0
Sul,PR,03/02/2020,0,0,0,0
Sul,PR,04/02/2020,0,0,0,0
Sul,PR,05/02/2020,0,0,0,0
Sul,PR,06/02/2020,0,0,0,0
Sul,PR,07/02/2020,0,0,0,0
Sul,PR,08/02/2020,0,0,0,0
Sul,PR,09/02/2020,0,0,0,0
Sul,PR,10/02/2020,0,0,0,0
Sul,PR,11/02/2020,0,0,0,0
Sul,PR,12/02/2020,0,0,0,0
Sul,PR,13/02/2020,0,0,0,0
Sul,PR,14/02/2020,0,0,0,0
Sul,PR,15/02/2020,0,0,0,0
Sul,PR,16/02/2020,0,0,0,0
Sul,PR,17/02/2020,0,0,0,0
Sul,PR,18/02/2020,0,0,0,0
Sul,PR,19/02/2020,0,0,0,0
Sul,PR,20/02/2020,0,0,0,0
Sul,PR,21/02/2020,0,0,0,0
Sul,PR,22/02/2020,0,0,0,0
Sul,PR,23/02/2020,0,0,0,0
Sul,PR,24/02/2020,0,0,0,0
Sul,PR,25/02/2020,0,0,0,0
Sul,PR,26/02/2020,0,0,0,0
Sul,PR,27/02/2020,0,0,0,0
Sul,PR,28/02/2020,0,0,0,0
Sul,PR,29/02/2020,0,0,0,0
Sul,PR,01/03/2020,0,0,0,0
Sul,PR,02/03/2020,0,0,0,0
Sul,PR,03/03/2020,0,0,0,0
Sul,PR,04/03/2020,0,0,0,0
Sul,PR,05/03/2020,0,0,0,0
Sul,PR,06/03/2020,0,0,0,0
Sul,PR,07/03/2020,0,0,0,0
Sul,PR,08/03/2020,0,0,0,0
Sul,PR,09/03/2020,0,0,0,0
Sul,PR,10/03/2020,0,0,0,0
Sul,PR,11/03/2020,0,0,0,0
Sul,PR,12/03/2020,6,6,0,0
Sul,PR,13/03/2020,0,6,0,0
Sul,PR,14/03/2020,0,6,0,0
Sul,PR,15/03/2020,0,6,0,0
Sul,PR,16/03/2020,0,6,0,0
Sul,PR,17/03/2020,0,6,0,0
Sul,PR,18/03/2020,7,13,0,0
Sul,PR,19/03/2020,10,23,0,0
Sul,PR,20/03/2020,9,32,0,0
Sul,PR,21/03/2020,11,43,0,0
Sul,PR,22/03/2020,7,50,0,0
Sul,PR,23/03/2020,6,56,0,0
Sul,PR,24/03/2020,9,65,0,0
Sul,PR,25/03/2020,16,81,0,0
Sul,PR,26/03/2020,21,102,0,0
Sul,PR,27/03/2020,17,119,2,2
Sul,PR,28/03/2020,14,133,0,2
Sul,PR,29/03/2020,15,148,0,2
Sul,PR,30/03/2020,7,155,1,3
Sul,PR,31/03/2020,24,179,0,3
Sul,PR,01/04/2020,45,224,0,3
Sul,PR,02/04/2020,28,252,1,4
Sul,PR,03/04/2020,49,301,0,4
Sul,PR,04/04/2020,94,395,2,6
Sul,PR,05/04/2020,43,438,3,9
Sul,SC,30/01/2020,0,0,0,0
Sul,SC,31/01/2020,0,0,0,0
Sul,SC,01/02/2020,0,0,0,0
Sul,SC,02/02/2020,0,0,0,0
Sul,SC,03/02/2020,0,0,0,0
Sul,SC,04/02/2020,0,0,0,0
Sul,SC,05/02/2020,0,0,0,0
Sul,SC,06/02/2020,0,0,0,0
Sul,SC,07/02/2020,0,0,0,0
Sul,SC,08/02/2020,0,0,0,0
Sul,SC,09/02/2020,0,0,0,0
Sul,SC,10/02/2020,0,0,0,0
Sul,SC,11/02/2020,0,0,0,0
Sul,SC,12/02/2020,0,0,0,0
Sul,SC,13/02/2020,0,0,0,0
Sul,SC,14/02/2020,0,0,0,0
Sul,SC,15/02/2020,0,0,0,0
Sul,SC,16/02/2020,0,0,0,0
Sul,SC,17/02/2020,0,0,0,0
Sul,SC,18/02/2020,0,0,0,0
Sul,SC,19/02/2020,0,0,0,0
Sul,SC,20/02/2020,0,0,0,0
Sul,SC,21/02/2020,0,0,0,0
Sul,SC,22/02/2020,0,0,0,0
Sul,SC,23/02/2020,0,0,0,0
Sul,SC,24/02/2020,0,0,0,0
Sul,SC,25/02/2020,0,0,0,0
Sul,SC,26/02/2020,0,0,0,0
Sul,SC,27/02/2020,0,0,0,0
Sul,SC,28/02/2020,0,0,0,0
Sul,SC,29/02/2020,0,0,0,0
Sul,SC,01/03/2020,0,0,0,0
Sul,SC,02/03/2020,0,0,0,0
Sul,SC,03/03/2020,0,0,0,0
Sul,SC,04/03/2020,0,0,0,0
Sul,SC,05/03/2020,0,0,0,0
Sul,SC,06/03/2020,0,0,0,0
Sul,SC,07/03/2020,0,0,0,0
Sul,SC,08/03/2020,0,0,0,0
Sul,SC,09/03/2020,0,0,0,0
Sul,SC,10/03/2020,0,0,0,0
Sul,SC,11/03/2020,0,0,0,0
Sul,SC,12/03/2020,0,0,0,0
Sul,SC,13/03/2020,2,2,0,0
Sul,SC,14/03/2020,2,4,0,0
Sul,SC,15/03/2020,2,6,0,0
Sul,SC,16/03/2020,1,7,0,0
Sul,SC,17/03/2020,0,7,0,0
Sul,SC,18/03/2020,3,10,0,0
Sul,SC,19/03/2020,10,20,0,0
Sul,SC,20/03/2020,1,21,0,0
Sul,SC,21/03/2020,30,51,0,0
Sul,SC,22/03/2020,6,57,0,0
Sul,SC,23/03/2020,11,68,0,0
Sul,SC,24/03/2020,39,107,0,0
Sul,SC,25/03/2020,2,109,0,0
Sul,SC,26/03/2020,13,122,1,1
Sul,SC,27/03/2020,27,149,0,1
Sul,SC,28/03/2020,35,184,0,1
Sul,SC,29/03/2020,10,194,0,1
Sul,SC,30/03/2020,3,197,0,1
Sul,SC,31/03/2020,22,219,1,2
Sul,SC,01/04/2020,16,235,0,2
Sul,SC,02/04/2020,12,247,0,2
Sul,SC,03/04/2020,34,281,3,5
Sul,SC,04/04/2020,53,334,0,5
Sul,SC,05/04/2020,23,357,5,10
Sul,RS,30/01/2020,0,0,0,0
Sul,RS,31/01/2020,0,0,0,0
Sul,RS,01/02/2020,0,0,0,0
Sul,RS,02/02/2020,0,0,0,0
Sul,RS,03/02/2020,0,0,0,0
Sul,RS,04/02/2020,0,0,0,0
Sul,RS,05/02/2020,0,0,0,0
Sul,RS,06/02/2020,0,0,0,0
Sul,RS,07/02/2020,0,0,0,0
Sul,RS,08/02/2020,0,0,0,0
Sul,RS,09/02/2020,0,0,0,0
Sul,RS,10/02/2020,0,0,0,0
Sul,RS,11/02/2020,0,0,0,0
Sul,RS,12/02/2020,0,0,0,0
Sul,RS,13/02/2020,0,0,0,0
Sul,RS,14/02/2020,0,0,0,0
Sul,RS,15/02/2020,0,0,0,0
Sul,RS,16/02/2020,0,0,0,0
Sul,RS,17/02/2020,0,0,0,0
Sul,RS,18/02/2020,0,0,0,0
Sul,RS,19/02/2020,0,0,0,0
Sul,RS,20/02/2020,0,0,0,0
Sul,RS,21/02/2020,0,0,0,0
Sul,RS,22/02/2020,0,0,0,0
Sul,RS,23/02/2020,0,0,0,0
Sul,RS,24/02/2020,0,0,0,0
Sul,RS,25/02/2020,0,0,0,0
Sul,RS,26/02/2020,0,0,0,0
Sul,RS,27/02/2020,0,0,0,0
Sul,RS,28/02/2020,0,0,0,0
Sul,RS,29/02/2020,0,0,0,0
Sul,RS,01/03/2020,0,0,0,0
Sul,RS,02/03/2020,0,0,0,0
Sul,RS,03/03/2020,0,0,0,0
Sul,RS,04/03/2020,0,0,0,0
Sul,RS,05/03/2020,0,0,0,0
Sul,RS,06/03/2020,0,0,0,0
Sul,RS,07/03/2020,0,0,0,0
Sul,RS,08/03/2020,0,0,0,0
Sul,RS,09/03/2020,0,0,0,0
Sul,RS,10/03/2020,1,1,0,0
Sul,RS,11/03/2020,1,2,0,0
Sul,RS,12/03/2020,2,4,0,0
Sul,RS,13/03/2020,0,4,0,0
Sul,RS,14/03/2020,2,6,0,0
Sul,RS,15/03/2020,0,6,0,0
Sul,RS,16/03/2020,0,6,0,0
Sul,RS,17/03/2020,4,10,0,0
Sul,RS,18/03/2020,9,19,0,0
Sul,RS,19/03/2020,9,28,0,0
Sul,RS,20/03/2020,9,37,0,0
Sul,RS,21/03/2020,23,60,0,0
Sul,RS,22/03/2020,12,72,0,0
Sul,RS,23/03/2020,14,86,0,0
Sul,RS,24/03/2020,12,98,0,0
Sul,RS,25/03/2020,25,123,1,1
Sul,RS,26/03/2020,45,168,0,1
Sul,RS,27/03/2020,27,195,1,2
Sul,RS,28/03/2020,2,197,0,2
Sul,RS,29/03/2020,29,226,0,2
Sul,RS,30/03/2020,15,241,1,3
Sul,RS,31/03/2020,33,274,1,4
Sul,RS,01/04/2020,32,306,0,4
Sul,RS,02/04/2020,28,334,1,5
Sul,RS,03/04/2020,62,396,0,5
Sul,RS,04/04/2020,14,410,1,6
Sul,RS,05/04/2020,8,418,1,7
Centro-Oeste,MS,30/01/2020,0,0,0,0
Centro-Oeste,MS,31/01/2020,0,0,0,0
Centro-Oeste,MS,01/02/2020,0,0,0,0
Centro-Oeste,MS,02/02/2020,0,0,0,0
Centro-Oeste,MS,03/02/2020,0,0,0,0
Centro-Oeste,MS,04/02/2020,0,0,0,0
Centro-Oeste,MS,05/02/2020,0,0,0,0
Centro-Oeste,MS,06/02/2020,0,0,0,0
Centro-Oeste,MS,07/02/2020,0,0,0,0
Centro-Oeste,MS,08/02/2020,0,0,0,0
Centro-Oeste,MS,09/02/2020,0,0,0,0
Centro-Oeste,MS,10/02/2020,0,0,0,0
Centro-Oeste,MS,11/02/2020,0,0,0,0
Centro-Oeste,MS,12/02/2020,0,0,0,0
Centro-Oeste,MS,13/02/2020,0,0,0,0
Centro-Oeste,MS,14/02/2020,0,0,0,0
Centro-Oeste,MS,15/02/2020,0,0,0,0
Centro-Oeste,MS,16/02/2020,0,0,0,0
Centro-Oeste,MS,17/02/2020,0,0,0,0
Centro-Oeste,MS,18/02/2020,0,0,0,0
Centro-Oeste,MS,19/02/2020,0,0,0,0
Centro-Oeste,MS,20/02/2020,0,0,0,0
Centro-Oeste,MS,21/02/2020,0,0,0,0
Centro-Oeste,MS,22/02/2020,0,0,0,0
Centro-Oeste,MS,23/02/2020,0,0,0,0
Centro-Oeste,MS,24/02/2020,0,0,0,0
Centro-Oeste,MS,25/02/2020,0,0,0,0
Centro-Oeste,MS,26/02/2020,0,0,0,0
Centro-Oeste,MS,27/02/2020,0,0,0,0
Centro-Oeste,MS,28/02/2020,0,0,0,0
Centro-Oeste,MS,29/02/2020,0,0,0,0
Centro-Oeste,MS,01/03/2020,0,0,0,0
Centro-Oeste,MS,02/03/2020,0,0,0,0
Centro-Oeste,MS,03/03/2020,0,0,0,0
Centro-Oeste,MS,04/03/2020,0,0,0,0
Centro-Oeste,MS,05/03/2020,0,0,0,0
Centro-Oeste,MS,06/03/2020,0,0,0,0
Centro-Oeste,MS,07/03/2020,0,0,0,0
Centro-Oeste,MS,08/03/2020,0,0,0,0
Centro-Oeste,MS,09/03/2020,0,0,0,0
Centro-Oeste,MS,10/03/2020,0,0,0,0
Centro-Oeste,MS,11/03/2020,0,0,0,0
Centro-Oeste,MS,12/03/2020,0,0,0,0
Centro-Oeste,MS,13/03/2020,0,0,0,0
Centro-Oeste,MS,14/03/2020,0,0,0,0
Centro-Oeste,MS,15/03/2020,0,0,0,0
Centro-Oeste,MS,16/03/2020,2,2,0,0
Centro-Oeste,MS,17/03/2020,2,4,0,0
Centro-Oeste,MS,18/03/2020,3,7,0,0
Centro-Oeste,MS,19/03/2020,0,7,0,0
Centro-Oeste,MS,20/03/2020,2,9,0,0
Centro-Oeste,MS,21/03/2020,7,16,0,0
Centro-Oeste,MS,22/03/2020,5,21,0,0
Centro-Oeste,MS,23/03/2020,0,21,0,0
Centro-Oeste,MS,24/03/2020,2,23,0,0
Centro-Oeste,MS,25/03/2020,1,24,0,0
Centro-Oeste,MS,26/03/2020,1,25,0,0
Centro-Oeste,MS,27/03/2020,3,28,0,0
Centro-Oeste,MS,28/03/2020,3,31,0,0
Centro-Oeste,MS,29/03/2020,5,36,0,0
Centro-Oeste,MS,30/03/2020,8,44,0,0
Centro-Oeste,MS,31/03/2020,4,48,1,1
Centro-Oeste,MS,01/04/2020,3,51,0,1
Centro-Oeste,MS,02/04/2020,2,53,0,1
Centro-Oeste,MS,03/04/2020,7,60,0,1
Centro-Oeste,MS,04/04/2020,2,62,0,1
Centro-Oeste,MS,05/04/2020,3,65,0,1
Centro-Oeste,MT,30/01/2020,0,0,0,0
Centro-Oeste,MT,31/01/2020,0,0,0,0
Centro-Oeste,MT,01/02/2020,0,0,0,0
Centro-Oeste,MT,02/02/2020,0,0,0,0
Centro-Oeste,MT,03/02/2020,0,0,0,0
Centro-Oeste,MT,04/02/2020,0,0,0,0
Centro-Oeste,MT,05/02/2020,0,0,0,0
Centro-Oeste,MT,06/02/2020,0,0,0,0
Centro-Oeste,MT,07/02/2020,0,0,0,0
Centro-Oeste,MT,08/02/2020,0,0,0,0
Centro-Oeste,MT,09/02/2020,0,0,0,0
Centro-Oeste,MT,10/02/2020,0,0,0,0
Centro-Oeste,MT,11/02/2020,0,0,0,0
Centro-Oeste,MT,12/02/2020,0,0,0,0
Centro-Oeste,MT,13/02/2020,0,0,0,0
Centro-Oeste,MT,14/02/2020,0,0,0,0
Centro-Oeste,MT,15/02/2020,0,0,0,0
Centro-Oeste,MT,16/02/2020,0,0,0,0
Centro-Oeste,MT,17/02/2020,0,0,0,0
Centro-Oeste,MT,18/02/2020,0,0,0,0
Centro-Oeste,MT,19/02/2020,0,0,0,0
Centro-Oeste,MT,20/02/2020,0,0,0,0
Centro-Oeste,MT,21/02/2020,0,0,0,0
Centro-Oeste,MT,22/02/2020,0,0,0,0
Centro-Oeste,MT,23/02/2020,0,0,0,0
Centro-Oeste,MT,24/02/2020,0,0,0,0
Centro-Oeste,MT,25/02/2020,0,0,0,0
Centro-Oeste,MT,26/02/2020,0,0,0,0
Centro-Oeste,MT,27/02/2020,0,0,0,0
Centro-Oeste,MT,28/02/2020,0,0,0,0
Centro-Oeste,MT,29/02/2020,0,0,0,0
Centro-Oeste,MT,01/03/2020,0,0,0,0
Centro-Oeste,MT,02/03/2020,0,0,0,0
Centro-Oeste,MT,03/03/2020,0,0,0,0
Centro-Oeste,MT,04/03/2020,0,0,0,0
Centro-Oeste,MT,05/03/2020,0,0,0,0
Centro-Oeste,MT,06/03/2020,0,0,0,0
Centro-Oeste,MT,07/03/2020,0,0,0,0
Centro-Oeste,MT,08/03/2020,0,0,0,0
Centro-Oeste,MT,09/03/2020,0,0,0,0
Centro-Oeste,MT,10/03/2020,0,0,0,0
Centro-Oeste,MT,11/03/2020,0,0,0,0
Centro-Oeste,MT,12/03/2020,0,0,0,0
Centro-Oeste,MT,13/03/2020,0,0,0,0
Centro-Oeste,MT,14/03/2020,0,0,0,0
Centro-Oeste,MT,15/03/2020,0,0,0,0
Centro-Oeste,MT,16/03/2020,0,0,0,0
Centro-Oeste,MT,17/03/2020,0,0,0,0
Centro-Oeste,MT,18/03/2020,0,0,0,0
Centro-Oeste,MT,19/03/2020,0,0,0,0
Centro-Oeste,MT,20/03/2020,1,1,0,0
Centro-Oeste,MT,21/03/2020,1,2,0,0
Centro-Oeste,MT,22/03/2020,0,2,0,0
Centro-Oeste,MT,23/03/2020,0,2,0,0
Centro-Oeste,MT,24/03/2020,5,7,0,0
Centro-Oeste,MT,25/03/2020,1,8,0,0
Centro-Oeste,MT,26/03/2020,3,11,0,0
Centro-Oeste,MT,27/03/2020,0,11,0,0
Centro-Oeste,MT,28/03/2020,2,13,0,0
Centro-Oeste,MT,29/03/2020,3,16,0,0
Centro-Oeste,MT,30/03/2020,2,18,0,0
Centro-Oeste,MT,31/03/2020,7,25,0,0
Centro-Oeste,MT,01/04/2020,2,27,0,0
Centro-Oeste,MT,02/04/2020,9,36,0,0
Centro-Oeste,MT,03/04/2020,8,44,1,1
Centro-Oeste,MT,04/04/2020,12,56,0,1
Centro-Oeste,MT,05/04/2020,4,60,0,1
Centro-Oeste,GO,30/01/2020,0,0,0,0
Centro-Oeste,GO,31/01/2020,0,0,0,0
Centro-Oeste,GO,01/02/2020,0,0,0,0
Centro-Oeste,GO,02/02/2020,0,0,0,0
Centro-Oeste,GO,03/02/2020,0,0,0,0
Centro-Oeste,GO,04/02/2020,0,0,0,0
Centro-Oeste,GO,05/02/2020,0,0,0,0
Centro-Oeste,GO,06/02/2020,0,0,0,0
Centro-Oeste,GO,07/02/2020,0,0,0,0
Centro-Oeste,GO,08/02/2020,0,0,0,0
Centro-Oeste,GO,09/02/2020,0,0,0,0
Centro-Oeste,GO,10/02/2020,0,0,0,0
Centro-Oeste,GO,11/02/2020,0,0,0,0
Centro-Oeste,GO,12/02/2020,0,0,0,0
Centro-Oeste,GO,13/02/2020,0,0,0,0
Centro-Oeste,GO,14/02/2020,0,0,0,0
Centro-Oeste,GO,15/02/2020,0,0,0,0
Centro-Oeste,GO,16/02/2020,0,0,0,0
Centro-Oeste,GO,17/02/2020,0,0,0,0
Centro-Oeste,GO,18/02/2020,0,0,0,0
Centro-Oeste,GO,19/02/2020,0,0,0,0
Centro-Oeste,GO,20/02/2020,0,0,0,0
Centro-Oeste,GO,21/02/2020,0,0,0,0
Centro-Oeste,GO,22/02/2020,0,0,0,0
Centro-Oeste,GO,23/02/2020,0,0,0,0
Centro-Oeste,GO,24/02/2020,0,0,0,0
Centro-Oeste,GO,25/02/2020,0,0,0,0
Centro-Oeste,GO,26/02/2020,0,0,0,0
Centro-Oeste,GO,27/02/2020,0,0,0,0
Centro-Oeste,GO,28/02/2020,0,0,0,0
Centro-Oeste,GO,29/02/2020,0,0,0,0
Centro-Oeste,GO,01/03/2020,0,0,0,0
Centro-Oeste,GO,02/03/2020,0,0,0,0
Centro-Oeste,GO,03/03/2020,0,0,0,0
Centro-Oeste,GO,04/03/2020,0,0,0,0
Centro-Oeste,GO,05/03/2020,0,0,0,0
Centro-Oeste,GO,06/03/2020,0,0,0,0
Centro-Oeste,GO,07/03/2020,0,0,0,0
Centro-Oeste,GO,08/03/2020,0,0,0,0
Centro-Oeste,GO,09/03/2020,0,0,0,0
Centro-Oeste,GO,10/03/2020,0,0,0,0
Centro-Oeste,GO,11/03/2020,0,0,0,0
Centro-Oeste,GO,12/03/2020,0,0,0,0
Centro-Oeste,GO,13/03/2020,3,3,0,0
Centro-Oeste,GO,14/03/2020,0,3,0,0
Centro-Oeste,GO,15/03/2020,0,3,0,0
Centro-Oeste,GO,16/03/2020,0,3,0,0
Centro-Oeste,GO,17/03/2020,3,6,0,0
Centro-Oeste,GO,18/03/2020,2,8,0,0
Centro-Oeste,GO,19/03/2020,4,12,0,0
Centro-Oeste,GO,20/03/2020,3,15,0,0
Centro-Oeste,GO,21/03/2020,5,20,0,0
Centro-Oeste,GO,22/03/2020,1,21,0,0
Centro-Oeste,GO,23/03/2020,2,23,0,0
Centro-Oeste,GO,24/03/2020,4,27,0,0
Centro-Oeste,GO,25/03/2020,2,29,0,0
Centro-Oeste,GO,26/03/2020,10,39,1,1
Centro-Oeste,GO,27/03/2020,10,49,0,1
Centro-Oeste,GO,28/03/2020,7,56,0,1
Centro-Oeste,GO,29/03/2020,2,58,0,1
Centro-Oeste,GO,30/03/2020,3,61,0,1
Centro-Oeste,GO,31/03/2020,4,65,0,1
Centro-Oeste,GO,01/04/2020,6,71,0,1
Centro-Oeste,GO,02/04/2020,2,73,0,1
Centro-Oeste,GO,03/04/2020,15,88,1,2
Centro-Oeste,GO,04/04/2020,15,103,0,2
Centro-Oeste,GO,05/04/2020,12,115,1,3
Centro-Oeste,DF,30/01/2020,0,0,0,0
Centro-Oeste,DF,31/01/2020,0,0,0,0
Centro-Oeste,DF,01/02/2020,0,0,0,0
Centro-Oeste,DF,02/02/2020,0,0,0,0
Centro-Oeste,DF,03/02/2020,0,0,0,0
Centro-Oeste,DF,04/02/2020,0,0,0,0
Centro-Oeste,DF,05/02/2020,0,0,0,0
Centro-Oeste,DF,06/02/2020,0,0,0,0
Centro-Oeste,DF,07/02/2020,0,0,0,0
Centro-Oeste,DF,08/02/2020,0,0,0,0
Centro-Oeste,DF,09/02/2020,0,0,0,0
Centro-Oeste,DF,10/02/2020,0,0,0,0
Centro-Oeste,DF,11/02/2020,0,0,0,0
Centro-Oeste,DF,12/02/2020,0,0,0,0
Centro-Oeste,DF,13/02/2020,0,0,0,0
Centro-Oeste,DF,14/02/2020,0,0,0,0
Centro-Oeste,DF,15/02/2020,0,0,0,0
Centro-Oeste,DF,16/02/2020,0,0,0,0
Centro-Oeste,DF,17/02/2020,0,0,0,0
Centro-Oeste,DF,18/02/2020,0,0,0,0
Centro-Oeste,DF,19/02/2020,0,0,0,0
Centro-Oeste,DF,20/02/2020,0,0,0,0
Centro-Oeste,DF,21/02/2020,0,0,0,0
Centro-Oeste,DF,22/02/2020,0,0,0,0
