Codigo;Municipio;Estado;0-19;20-44;45-54;55-64;65-74;75+
170360;Brasilândia do Tocantins;TO;739.0;792.0;193.0;129.0;93.0;67.0
170370;Brejinho de Nazaré;TO;1973.0;1894.0;492.0;340.0;263.0;183.0
170380;Buriti do Tocantins;TO;3981.0;3811.0;834.0;582.0;386.0;201.0
170382;Cachoeirinha;TO;898.0;738.0;181.0;138.0;72.0;66.0
170384;Campos Lindos;TO;3991.0;2871.0;619.0;409.0;202.0;139.0
170386;Cariri do Tocantins;TO;1249.0;1653.0;403.0;259.0;180.0;81.0
170388;Carmolândia;TO;963.0;851.0;234.0;158.0;90.0;41.0
170389;Carrasco Bonito;TO;1628.0;1288.0;275.0;223.0;126.0;75.0
170390;Caseara;TO;1808.0;1716.0;490.0;348.0;192.0;80.0
170410;Centenário;TO;904.0;915.0;284.0;186.0;113.0;82.0
170460;Chapada de Areia;TO;456.0;472.0;163.0;138.0;77.0;32.0
170510;Chapada da Natividade;TO;1199.0;1111.0;318.0;266.0;160.0;96.0
170550;Colinas do Tocantins;TO;12068.0;13000.0;2961.0;1874.0;1210.0;717.0
170555;Combinado;TO;1616.0;1853.0;479.0;299.0;189.0;113.0
170560;Conceição do Tocantins;TO;1755.0;1299.0;374.0;286.0;181.0;126.0
170600;Couto Magalhães;TO;1950.0;1797.0;545.0;393.0;205.0;98.0
170610;Cristalândia;TO;2407.0;2603.0;852.0;568.0;314.0;305.0
170625;Crixás do Tocantins;TO;558.0;595.0;177.0;131.0;68.0;37.0
170650;Darcinópolis;TO;2163.0;1991.0;496.0;358.0;211.0;143.0
170700;Dianópolis;TO;8080.0;7390.0;1727.0;1153.0;647.0;447.0
170710;Divinópolis do Tocantins;TO;2356.0;2314.0;717.0;558.0;308.0;193.0
170720;Dois Irmãos do Tocantins;TO;2116.0;2623.0;870.0;639.0;341.0;223.0
170730;Dueré;TO;1510.0;1687.0;492.0;384.0;233.0;145.0
170740;Esperantina;TO;4011.0;3423.0;766.0;564.0;343.0;171.0
170755;Fátima;TO;1363.0;1398.0;391.0;284.0;190.0;108.0
170765;Figueirópolis;TO;1764.0;1979.0;627.0;441.0;317.0;185.0
170770;Filadélfia;TO;3217.0;2946.0;781.0;564.0;435.0;263.0
170820;Formoso do Araguaia;TO;6843.0;6985.0;1859.0;1235.0;730.0;449.0
170825;Fortaleza do Tabocão;TO;1037.0;954.0;240.0;143.0;92.0;60.0
170830;Goianorte;TO;1730.0;1825.0;510.0;382.0;229.0;120.0
170900;Goiatins;TO;5481.0;3943.0;1008.0;792.0;509.0;338.0
170930;Guaraí;TO;8543.0;9643.0;2439.0;1574.0;925.0;564.0
170950;Gurupi;TO;28059.0;33951.0;8267.0;4847.0;2579.0;1724.0
170980;Ipueiras;TO;611.0;641.0;139.0;139.0;73.0;43.0
171050;Itacajá;TO;2993.0;2414.0;678.0;481.0;327.0;243.0
171070;Itaguatins;TO;2187.0;2029.0;594.0;412.0;269.0;156.0
171090;Itapiratins;TO;1310.0;1260.0;360.0;261.0;182.0;121.0
171110;Itaporã do Tocantins;TO;879.0;941.0;240.0;174.0;118.0;50.0
171150;Jaú do Tocantins;TO;1069.0;1252.0;402.0;340.0;213.0;110.0
171180;Juarina;TO;849.0;803.0;249.0;144.0;85.0;45.0
171190;Lagoa da Confusão;TO;4536.0;4323.0;963.0;516.0;321.0;171.0
171195;Lagoa do Tocantins;TO;1576.0;1129.0;301.0;226.0;136.0;95.0
171200;Lajeado;TO;1128.0;1068.0;277.0;204.0;93.0;61.0
171215;Lavandeira;TO;553.0;615.0;182.0;126.0;64.0;33.0
171240;Lizarda;TO;1439.0;1112.0;419.0;232.0;184.0;110.0
171245;Luzinópolis;TO;1011.0;968.0;252.0;183.0;122.0;75.0
171250;Marianópolis do Tocantins;TO;1590.0;1685.0;474.0;329.0;193.0;75.0
171270;Mateiros;TO;1012.0;804.0;183.0;99.0;60.0;43.0
171280;Maurilândia do Tocantins;TO;1166.0;1110.0;305.0;198.0;118.0;84.0
171320;Miracema do Tocantins;TO;7756.0;7819.0;1921.0;1199.0;724.0;548.0
171330;Miranorte;TO;4389.0;4941.0;1297.0;935.0;600.0;405.0
171360;Monte do Carmo;TO;2633.0;2210.0;795.0;561.0;320.0;209.0
171370;Monte Santo do Tocantins;TO;762.0;789.0;236.0;174.0;124.0;54.0
171380;Palmeiras do Tocantins;TO;2215.0;2200.0;489.0;359.0;230.0;159.0
171395;Muricilândia;TO;1287.0;1117.0;302.0;215.0;133.0;91.0
171420;Natividade;TO;3319.0;3237.0;902.0;615.0;411.0;311.0
171430;Nazaré;TO;1520.0;1510.0;412.0;316.0;229.0;165.0
171488;Nova Olinda;TO;4159.0;4016.0;999.0;745.0;500.0;256.0
171500;Nova Rosalândia;TO;1336.0;1317.0;425.0;339.0;191.0;150.0
171510;Novo Acordo;TO;1674.0;1269.0;375.0;265.0;179.0;96.0
171515;Novo Alegre;TO;708.0;902.0;225.0;167.0;119.0;60.0
171525;Novo Jardim;TO;966.0;867.0;225.0;140.0;76.0;60.0
171550;Oliveira de Fátima;TO;423.0;407.0;83.0;77.0;52.0;30.0
171570;Palmeirante;TO;1904.0;1735.0;523.0;368.0;209.0;101.0
171575;Palmeirópolis;TO;2303.0;2848.0;858.0;579.0;329.0;212.0
171610;Paraíso do Tocantins;TO;16953.0;19540.0;4611.0;2726.0;1577.0;995.0
171620;Paranã;TO;3979.0;3552.0;993.0;714.0;452.0;297.0
171630;Pau D'Arco;TO;1771.0;1665.0;464.0;326.0;204.0;90.0
171650;Pedro Afonso;TO;4800.0;5062.0;1069.0;652.0;397.0;317.0
171660;Peixe;TO;3611.0;3910.0;1198.0;848.0;494.0;253.0
171665;Pequizeiro;TO;1836.0;1895.0;523.0;350.0;240.0;113.0
171670;Colméia;TO;2885.0;3314.0;881.0;675.0;431.0;232.0
171700;Pindorama do Tocantins;TO;1615.0;1554.0;457.0;358.0;203.0;104.0
171720;Piraquê;TO;990.0;1089.0;306.0;263.0;128.0;46.0
171750;Pium;TO;2399.0;2447.0;721.0;514.0;347.0;195.0
171780;Ponte Alta do Bom Jesus;TO;1624.0;1520.0;456.0;372.0;257.0;159.0
171790;Ponte Alta do Tocantins;TO;2798.0;2597.0;710.0;492.0;346.0;194.0
171800;Porto Alegre do Tocantins;TO;1203.0;956.0;271.0;181.0;146.0;70.0
171820;Porto Nacional;TO;20749.0;20099.0;4568.0;2984.0;1901.0;1209.0
171830;Praia Norte;TO;3282.0;2622.0;550.0;458.0;295.0;158.0
171840;Presidente Kennedy;TO;1341.0;1326.0;353.0;248.0;183.0;110.0
171845;Pugmil;TO;880.0;912.0;221.0;145.0;97.0;45.0
171850;Recursolândia;TO;1581.0;1251.0;341.0;240.0;130.0;80.0
171855;Riachinho;TO;1651.0;1481.0;419.0;278.0;195.0;100.0
171865;Rio da Conceição;TO;847.0;658.0;133.0;90.0;56.0;37.0
171870;Rio dos Bois;TO;901.0;963.0;290.0;209.0;100.0;67.0
171875;Rio Sono;TO;2229.0;2034.0;661.0;507.0;307.0;203.0
171880;Sampaio;TO;1926.0;1372.0;298.0;183.0;144.0;94.0
171884;Sandolândia;TO;1059.0;1266.0;387.0;295.0;157.0;75.0
171886;Santa Fé do Araguaia;TO;2883.0;2577.0;566.0;364.0;207.0;98.0
171888;Santa Maria do Tocantins;TO;1072.0;1027.0;333.0;212.0;135.0;87.0
171889;Santa Rita do Tocantins;TO;725.0;799.0;256.0;158.0;100.0;37.0
171890;Santa Rosa do Tocantins;TO;1890.0;1482.0;488.0;318.0;200.0;145.0
171900;Santa Tereza do Tocantins;TO;1105.0;904.0;257.0;153.0;118.0;59.0
172000;Santa Terezinha do Tocantins;TO;940.0;881.0;217.0;159.0;119.0;70.0
172010;São Bento do Tocantins;TO;1991.0;1700.0;389.0;284.0;156.0;98.0
172015;São Félix do Tocantins;TO;646.0;447.0;150.0;72.0;45.0;41.0
172020;São Miguel do Tocantins;TO;4346.0;3817.0;852.0;678.0;403.0;262.0
172025;São Salvador do Tocantins;TO;1100.0;1053.0;272.0;185.0;99.0;79.0
172030;São Sebastião do Tocantins;TO;1803.0;1558.0;383.0;252.0;150.0;92.0
172049;São Valério;TO;1559.0;1426.0;431.0;381.0;239.0;137.0
172065;Silvanópolis;TO;1941.0;1705.0;517.0;404.0;314.0;193.0
172080;Sítio Novo do Tocantins;TO;3581.0;3208.0;836.0;613.0;443.0;253.0
172085;Sucupira;TO;630.0;650.0;173.0;153.0;75.0;45.0
172090;Taguatinga;TO;5410.0;5677.0;1537.0;1081.0;690.0;460.0
172093;Taipas do Tocantins;TO;779.0;667.0;181.0;126.0;89.0;66.0
172097;Talismã;TO;877.0;1020.0;295.0;195.0;98.0;55.0
172100;Palmas;TO;95646.0;115270.0;20683.0;10104.0;4469.0;2149.0
172110;Tocantínia;TO;3590.0;2219.0;546.0;330.0;224.0;168.0
172120;Tocantinópolis;TO;9308.0;8464.0;1978.0;1353.0;914.0;704.0
172125;Tupirama;TO;596.0;615.0;178.0;116.0;54.0;43.0
172130;Tupiratins;TO;766.0;725.0;253.0;184.0;112.0;65.0
172208;Wanderlândia;TO;3845.0;4347.0;968.0;820.0;466.0;298.0
172210;Xambioá;TO;4708.0;4404.0;1060.0;666.0;489.0;347.0
210005;Açailândia;MA;43315.0;43057.0;9017.0;5335.0;3244.0;1620.0
210010;Afonso Cunha;MA;2746.0;2021.0;466.0;293.0;193.0;128.0
210015;Água Doce do Maranhão;MA;4555.0;4247.0;914.0;708.0;536.0;348.0
210020;Alcântara;MA;7103.0;8081.0;1972.0;1420.0;989.0;567.0
210030;Aldeias Altas;MA;10308.0;8509.0;2000.0;1416.0;811.0;511.0
210040;Altamira do Maranhão;MA;4020.0;4147.0;991.0;602.0;390.0;259.0
210043;Alto Alegre do Maranhão;MA;10240.0;9517.0;2114.0;1358.0;951.0;536.0
210047;Alto Alegre do Pindaré;MA;13027.0;10489.0;2254.0;1877.0;1275.0;652.0
210050;Alto Parnaíba;MA;4462.0;3606.0;1056.0;698.0;401.0;265.0
210055;Amapá do Maranhão;MA;3004.0;2266.0;483.0;332.0;219.0;83.0
210060;Amarante do Maranhão;MA;17330.0;13166.0;2871.0;2084.0;1379.0;787.0
210070;Anajatuba;MA;9415.0;9734.0;2247.0;1636.0;1291.0;793.0
210080;Anapurus;MA;6285.0;5336.0;1093.0;783.0;480.0;322.0
210083;Apicum-Açu;MA;6780.0;5699.0;1237.0;818.0;525.0;293.0
210087;Araguanã;MA;5320.0;5490.0;973.0;765.0;494.0;260.0
210090;Araioses;MA;16537.0;15524.0;3431.0;2777.0;1963.0;1270.0
210095;Arame;MA;14030.0;10928.0;2182.0;1561.0;981.0;557.0
210100;Arari;MA;11342.0;10903.0;2525.0;1770.0;1142.0;776.0
210110;Axixá;MA;4617.0;4245.0;891.0;649.0;489.0;369.0
210120;Bacabal;MA;38008.0;38704.0;9147.0;6532.0;4126.0;2843.0
210125;Bacabeira;MA;6403.0;6084.0;1198.0;812.0;530.0;307.0
210130;Bacuri;MA;7308.0;6034.0;1397.0;1029.0;716.0;570.0
210135;Bacurituba;MA;1912.0;1889.0;460.0;370.0;313.0;204.0
210140;Balsas;MA;39259.0;35212.0;6863.0;4026.0;2185.0;1489.0
210150;Barão de Grajaú;MA;6613.0;7010.0;1705.0;1182.0;814.0;510.0
210160;Barra do Corda;MA;35608.0;29813.0;6876.0;5448.0;3690.0;2147.0
210170;Barreirinhas;MA;26651.0;20315.0;3986.0;2741.0;1816.0;1182.0
210173;Belágua;MA;3807.0;2170.0;415.0;283.0;182.0;120.0
210177;Bela Vista do Maranhão;MA;5040.0;4410.0;950.0;711.0;509.0;325.0
210180;Benedito Leite;MA;1946.0;1864.0;618.0;383.0;295.0;191.0
210190;Bequimão;MA;7368.0;7433.0;1928.0;1582.0;1104.0;709.0
210193;Bernardo do Mearim;MA;2098.0;2299.0;564.0;435.0;289.0;184.0
210197;Boa Vista do Gurupi;MA;3791.0;2736.0;574.0;436.0;265.0;140.0
210200;Bom Jardim;MA;16248.0;13571.0;3114.0;2510.0;1564.0;872.0
210203;Bom Jesus das Selvas;MA;12801.0;11589.0;2162.0;1584.0;733.0;326.0
210207;Bom Lugar;MA;5251.0;6058.0;1177.0;872.0;495.0;337.0
210210;Brejo;MA;13271.0;12233.0;2678.0;2224.0;1309.0;976.0
210215;Brejo de Areia;MA;2563.0;1685.0;371.0;263.0;147.0;85.0
210220;Buriti;MA;12528.0;8930.0;2050.0;1619.0;984.0;700.0
210230;Buriti Bravo;MA;9782.0;7441.0;2064.0;1665.0;1048.0;653.0
210232;Buriticupu;MA;30772.0;24054.0;4734.0;3331.0;1828.0;793.0
210235;Buritirana;MA;5902.0;5034.0;1196.0;966.0;662.0;385.0
210237;Cachoeira Grande;MA;4088.0;2721.0;615.0;426.0;292.0;164.0
210240;Cajapió;MA;4119.0;3959.0;824.0;595.0;466.0;279.0
210250;Cajari;MA;7542.0;6512.0;1414.0;1029.0;642.0;414.0
210255;Campestre do Maranhão;MA;5529.0;5237.0;1078.0;747.0;451.0;252.0
210260;Cândido Mendes;MA;7939.0;7073.0;1429.0;1050.0;666.0;418.0
210270;Cantanhede;MA;8378.0;7678.0;1542.0;1089.0;678.0;526.0
210275;Capinzal do Norte;MA;4060.0;3756.0;989.0;781.0;506.0;366.0
210280;Carolina;MA;9061.0;8350.0;2239.0;1619.0;1170.0;840.0
210290;Carutapera;MA;10181.0;8249.0;1623.0;1060.0;740.0;491.0
210300;Caxias;MA;60358.0;58505.0;14292.0;10408.0;6879.0;4977.0
210310;Cedral;MA;3540.0;3956.0;962.0;651.0;463.0;322.0
210312;Central do Maranhão;MA;3381.0;2670.0;625.0;477.0;344.0;221.0
210315;Centro do Guilherme;MA;5156.0;4481.0;886.0;560.0;297.0;141.0
210317;Centro Novo do Maranhão;MA;8437.0;7489.0;1344.0;821.0;446.0;171.0
210320;Chapadinha;MA;32245.0;26993.0;5984.0;4564.0;2863.0;1773.0
210325;Cidelândia;MA;5245.0;5037.0;1188.0;879.0;560.0;317.0
210330;Codó;MA;47240.0;41726.0;10203.0;7808.0;5584.0;3598.0
210340;Coelho Neto;MA;19225.0;16448.0;4269.0;2957.0;1812.0;1083.0
210350;Colinas;MA;17115.0;13980.0;3417.0;2292.0;1483.0;916.0
210355;Conceição do Lago-Açu;MA;6436.0;5093.0;1084.0;774.0;464.0;229.0
210360;Coroatá;MA;25383.0;22352.0;5444.0;4016.0;2653.0;1742.0
210370;Cururupu;MA;12507.0;11569.0;3054.0;2145.0;1611.0;1071.0
210375;Davinópolis;MA;5410.0;4503.0;1001.0;773.0;517.0;353.0
210380;Dom Pedro;MA;8797.0;8564.0;2034.0;1491.0;995.0;663.0
210390;Duque Bacelar;MA;4763.0;3637.0;799.0;610.0;400.0;241.0
210400;Esperantinópolis;MA;7218.0;6302.0;1553.0;1192.0;760.0;520.0
210405;Estreito;MA;14012.0;15954.0;3092.0;2068.0;1107.0;650.0
210407;Feira Nova do Maranhão;MA;3345.0;2696.0;701.0;524.0;321.0;174.0
210408;Fernando Falcão;MA;4592.0;3214.0;676.0;440.0;297.0;171.0
210409;Formosa da Serra Negra;MA;7571.0;6502.0;1337.0;892.0;549.0;288.0
210410;Fortaleza dos Nogueiras;MA;5274.0;4570.0;988.0;720.0;409.0;272.0
210420;Fortuna;MA;6587.0;4927.0;1389.0;1083.0;662.0;458.0
210430;Godofredo Viana;MA;4202.0;4303.0;825.0;584.0;314.0;164.0
210440;Gonçalves Dias;MA;6572.0;6047.0;1621.0;1262.0;847.0;535.0
210450;Governador Archer;MA;3980.0;3689.0;919.0;735.0;488.0;305.0
210455;Governador Edison Lobão;MA;6735.0;6345.0;1378.0;952.0;650.0;327.0
210460;Governador Eugênio Barros;MA;6394.0;5473.0;1359.0;1122.0;736.0;479.0
210462;Governador Luiz Rocha;MA;3032.0;2612.0;658.0;466.0;325.0;184.0
210465;Governador Newton Bello;MA;4171.0;3567.0;737.0;538.0;360.0;198.0
210467;Governador Nunes Freire;MA;11552.0;8830.0;1910.0;1238.0;745.0;398.0
210470;Graça Aranha;MA;2100.0;2225.0;598.0;464.0;337.0;170.0
210480;Grajaú;MA;31015.0;23360.0;4657.0;3250.0;2082.0;1256.0
210490;Guimarães;MA;4315.0;4332.0;1089.0;834.0;627.0;474.0
210500;Humberto de Campos;MA;12491.0;8632.0;1796.0;1365.0;873.0;622.0
210510;Icatu;MA;10974.0;8580.0;1846.0;1428.0;918.0;713.0
210515;Igarapé do Meio;MA;5590.0;4505.0;1031.0;699.0;483.0;289.0
210520;Igarapé Grande;MA;3928.0;4221.0;1079.0;804.0;527.0;346.0
210530;Imperatriz;MA;99049.0;105160.0;23649.0;14798.0;8835.0;5327.0
210535;Itaipava do Grajaú;MA;6166.0;4478.0;905.0;675.0;429.0;197.0
210540;Itapecuru Mirim;MA;27285.0;23231.0;5199.0;3807.0;2367.0;1566.0
210542;Itinga do Maranhão;MA;9552.0;9506.0;2179.0;1493.0;849.0;416.0
210545;Jatobá;MA;3701.0;3111.0;748.0;535.0;301.0;214.0
210547;Jenipapo dos Vieiras;MA;7370.0;5408.0;1060.0;691.0;541.0;328.0
210550;João Lisboa;MA;9903.0;8859.0;1910.0;1485.0;1022.0;642.0
210560;Joselândia;MA;6276.0;5448.0;1344.0;1066.0;710.0;399.0
210565;Junco do Maranhão;MA;2091.0;1352.0;286.0;222.0;123.0;66.0
210570;Lago da Pedra;MA;20046.0;16928.0;3901.0;2875.0;2003.0;1219.0
210580;Lago do Junco;MA;4485.0;3851.0;995.0;573.0;404.0;258.0
210590;Lago Verde;MA;6674.0;5260.0;1245.0;912.0;552.0;392.0
210592;Lagoa do Mato;MA;4031.0;4071.0;983.0;661.0;495.0;221.0
210594;Lago dos Rodrigues;MA;3119.0;2681.0;722.0;544.0;376.0;265.0
210596;Lagoa Grande do Maranhão;MA;5558.0;4219.0;943.0;633.0;358.0;194.0
210598;Lajeado Novo;MA;2699.0;2547.0;670.0;429.0;295.0;181.0
210600;Lima Campos;MA;4352.0;4080.0;1214.0;873.0;558.0;425.0
210610;Loreto;MA;4654.0;4149.0;1057.0;681.0;472.0;282.0
210620;Luís Domingues;MA;2804.0;2463.0;527.0;341.0;272.0;150.0
210630;Magalhães de Almeida;MA;6715.0;6868.0;1421.0;1132.0;704.0;487.0
210632;Maracaçumé;MA;8589.0;6968.0;1459.0;1098.0;666.0;412.0
210635;Marajá do Sena;MA;3378.0;2656.0;556.0;344.0;126.0;69.0
210637;Maranhãozinho;MA;5628.0;5738.0;1211.0;785.0;434.0;227.0
210640;Mata Roma;MA;6888.0;5509.0;1202.0;858.0;581.0;353.0
210650;Matinha;MA;8958.0;8339.0;1889.0;1314.0;922.0;622.0
210660;Matões;MA;12978.0;10643.0;2640.0;2107.0;1509.0;787.0
210663;Matões do Norte;MA;5166.0;5590.0;1166.0;857.0;483.0;226.0
210667;Milagres do Maranhão;MA;3088.0;2771.0;595.0;482.0;269.0;183.0
210670;Mirador;MA;8875.0;6938.0;1742.0;1271.0;786.0;474.0
210675;Miranda do Norte;MA;9191.0;10687.0;2042.0;1526.0;912.0;516.0
210680;Mirinzal;MA;5760.0;5237.0;1189.0;849.0;586.0;461.0
210690;Monção;MA;14451.0;10503.0;2379.0;1873.0;1061.0;631.0
210700;Montes Altos;MA;3814.0;3280.0;780.0;597.0;401.0;276.0
210710;Morros;MA;8824.0;6015.0;1262.0;953.0;598.0;394.0
210720;Nina Rodrigues;MA;5938.0;4268.0;866.0;707.0;363.0;206.0
210725;Nova Colinas;MA;2228.0;1701.0;410.0;282.0;222.0;103.0
210730;Nova Iorque;MA;1570.0;1503.0;444.0;392.0;250.0;155.0
210735;Nova Olinda do Maranhão;MA;7966.0;7067.0;1578.0;1176.0;728.0;480.0
210740;Olho d'Água das Cunhãs;MA;7035.0;7125.0;1667.0;1251.0;766.0;569.0
210745;Olinda Nova do Maranhão;MA;5378.0;5112.0;1084.0;751.0;551.0;305.0
210750;Paço do Lumiar;MA;39268.0;49630.0;10193.0;6076.0;2781.0;1602.0
210760;Palmeirândia;MA;7236.0;7215.0;1538.0;1193.0;780.0;513.0
210770;Paraibano;MA;8175.0;7288.0;1904.0;1432.0;1043.0;540.0
210780;Parnarama;MA;13118.0;11464.0;2964.0;2256.0;1470.0;848.0
210790;Passagem Franca;MA;7621.0;6202.0;1639.0;1167.0;770.0;561.0
210800;Pastos Bons;MA;7454.0;6496.0;1624.0;1230.0;804.0;536.0
210805;Paulino Neves;MA;7220.0;4826.0;1021.0;709.0;481.0;356.0
210810;Paulo Ramos;MA;8800.0;7182.0;1628.0;1174.0;814.0;497.0
210820;Pedreiras;MA;13914.0;15183.0;3732.0;2723.0;1851.0;1257.0
210825;Pedro do Rosário;MA;9225.0;7936.0;1700.0;1266.0;795.0;460.0
210830;Penalva;MA;16121.0;12283.0;2562.0;2083.0;1363.0;892.0
210840;Peri Mirim;MA;4236.0;5488.0;1255.0;964.0;657.0;372.0
210845;Peritoró;MA;8738.0;7608.0;1841.0;1459.0;868.0;544.0
210850;Pindaré-Mirim;MA;12640.0;11308.0;2516.0;2001.0;1318.0;955.0
210860;Pinheiro;MA;32279.0;30503.0;6850.0;4909.0;3378.0;2190.0
210870;Pio XII;MA;9596.0;7539.0;1694.0;1383.0;905.0;587.0
210880;Pirapemas;MA;7388.0;6047.0;1354.0;982.0;634.0;499.0
210890;Poção de Pedras;MA;6766.0;7070.0;1802.0;1357.0;839.0;602.0
210900;Porto Franco;MA;9233.0;8743.0;1946.0;1196.0;814.0;578.0
210905;Porto Rico do Maranhão;MA;2041.0;2159.0;580.0;452.0;293.0;197.0
210910;Presidente Dutra;MA;18053.0;17680.0;4261.0;2848.0;1816.0;1165.0
210920;Presidente Juscelino;MA;5466.0;3879.0;823.0;573.0;347.0;261.0
210923;Presidente Médici;MA;2614.0;2379.0;519.0;392.0;288.0;152.0
210927;Presidente Sarney;MA;8092.0;5962.0;1216.0;1019.0;771.0;405.0
210930;Presidente Vargas;MA;4973.0;3570.0;817.0;591.0;371.0;243.0
210940;Primeira Cruz;MA;6039.0;4741.0;925.0;787.0;433.0;345.0
210945;Raposa;MA;11256.0;11603.0;2134.0;1224.0;741.0;407.0
210950;Riachão;MA;8380.0;6876.0;1717.0;1445.0;915.0;569.0
210955;Ribamar Fiquene;MA;3056.0;2664.0;642.0;462.0;293.0;163.0
210960;Rosário;MA;15613.0;15422.0;3324.0;2317.0;1603.0;1016.0
210970;Sambaíba;MA;2195.0;1773.0;515.0;359.0;247.0;169.0
210975;Santa Filomena do Maranhão;MA;2785.0;2552.0;558.0;438.0;262.0;130.0
210980;Santa Helena;MA;15416.0;15241.0;2956.0;2228.0;1601.0;972.0
210990;Santa Inês;MA;32303.0;30324.0;6744.0;4871.0;3137.0;2204.0
211000;Santa Luzia;MA;31203.0;25662.0;5724.0;4356.0;2874.0;1567.0
211003;Santa Luzia do Paruá;MA;9329.0;8560.0;1759.0;1378.0;920.0;547.0
211010;Santa Quitéria do Maranhão;MA;12382.0;9809.0;2144.0;1629.0;1084.0;664.0
211020;Santa Rita;MA;13753.0;13046.0;2708.0;1976.0;1320.0;850.0
211023;Santana do Maranhão;MA;4735.0;4339.0;813.0;687.0;505.0;308.0
211027;Santo Amaro do Maranhão;MA;6016.0;4979.0;878.0;687.0;431.0;273.0
211030;Santo Antônio dos Lopes;MA;5690.0;5246.0;1277.0;996.0;652.0;384.0
211040;São Benedito do Rio Preto;MA;8412.0;5617.0;1265.0;1031.0;665.0;488.0
211050;São Bento;MA;14603.0;16941.0;3840.0;2608.0;1736.0;1166.0
211060;São Bernardo;MA;10964.0;9617.0;2110.0;1544.0;1078.0;787.0
211065;São Domingos do Azeitão;MA;2977.0;2443.0;628.0;416.0;287.0;146.0
211070;São Domingos do Maranhão;MA;14040.0;12243.0;2744.0;2202.0;1415.0;829.0
211080;São Félix de Balsas;MA;1639.0;1602.0;471.0;359.0;207.0;127.0
211085;São Francisco do Brejão;MA;4015.0;3859.0;905.0;676.0;399.0;238.0
211090;São Francisco do Maranhão;MA;4377.0;4115.0;1070.0;891.0;646.0;377.0
211100;São João Batista;MA;7225.0;7588.0;1639.0;1296.0;947.0;617.0
211102;São João do Carú;MA;6728.0;5400.0;1049.0;749.0;470.0;231.0
211105;São João do Paraíso;MA;4198.0;3881.0;944.0;711.0;476.0;288.0
211107;São João do Soter;MA;7199.0;5501.0;1533.0;1189.0;824.0;473.0
211110;São João dos Patos;MA;9278.0;9061.0;2542.0;1807.0;1301.0;926.0
211120;São José de Ribamar;MA;67052.0;74700.0;14682.0;7743.0;4496.0;2656.0
211125;São José dos Basílios;MA;2938.0;2529.0;666.0;505.0;343.0;209.0
211130;São Luís;MA;352118.0;473166.0;105090.0;61865.0;33137.0;20809.0
211140;São Luís Gonzaga do Maranhão;MA;7804.0;7055.0;1640.0;1342.0;837.0;493.0
211150;São Mateus do Maranhão;MA;16255.0;13689.0;3541.0;2639.0;1712.0;1143.0
211153;São Pedro da Água Branca;MA;4754.0;4323.0;990.0;716.0;499.0;255.0
211157;São Pedro dos Crentes;MA;1937.0;1599.0;365.0;280.0;176.0;80.0
211160;São Raimundo das Mangabeiras;MA;7668.0;6144.0;1566.0;1138.0;752.0;547.0
211163;São Raimundo do Doca Bezerra;MA;2405.0;2000.0;454.0;340.0;198.0;96.0
211167;São Roberto;MA;2373.0;2357.0;444.0;314.0;212.0;93.0
211170;São Vicente Ferrer;MA;8228.0;7788.0;1761.0;1203.0;878.0;617.0
211172;Satubinha;MA;4712.0;4553.0;879.0;551.0;385.0;214.0
211174;Senador Alexandre Costa;MA;4431.0;3499.0;833.0;715.0;422.0;313.0
211176;Senador La Rocque;MA;6287.0;4950.0;1165.0;943.0;703.0;382.0
211178;Serrano do Maranhão;MA;4223.0;3573.0;851.0;637.0;406.0;247.0
211180;Sítio Novo;MA;7118.0;6236.0;1485.0;1008.0;665.0;370.0
211190;Sucupira do Norte;MA;4125.0;3524.0;1024.0;684.0;478.0;330.0
211195;Sucupira do Riachão;MA;2126.0;1764.0;554.0;391.0;296.0;180.0
211200;Tasso Fragoso;MA;3492.0;2636.0;695.0;458.0;290.0;155.0
211210;Timbiras;MA;12346.0;9493.0;2483.0;1714.0;1107.0;768.0
211220;Timon;MA;61569.0;64584.0;14385.0;9418.0;5692.0;3757.0
211223;Trizidela do Vale;MA;7185.0;7548.0;1693.0;1241.0;884.0;626.0
211227;Tufilândia;MA;2400.0;1816.0;398.0;351.0;247.0;155.0
211230;Tuntum;MA;15303.0;14205.0;3369.0;2678.0;1666.0;1055.0
211240;Turiaçu;MA;15563.0;11830.0;2401.0;1789.0;1121.0;679.0
211245;Turilândia;MA;9652.0;8330.0;1699.0;1227.0;779.0;397.0
211250;Tutóia;MA;24180.0;19071.0;3910.0;2844.0;1857.0;1268.0
211260;Urbano Santos;MA;12718.0;8664.0;1733.0;1187.0;811.0;518.0
211270;Vargem Grande;MA;22286.0;18459.0;3727.0;2803.0;1878.0;1049.0
211280;Viana;MA;21903.0;18167.0;4037.0;3046.0;1947.0;1401.0
211285;Vila Nova dos Martírios;MA;4584.0;4516.0;915.0;635.0;403.0;201.0
211290;Vitória do Mearim;MA;13139.0;10971.0;2621.0;1997.0;1219.0;886.0
211300;Vitorino Freire;MA;12442.0;11241.0;2791.0;2132.0;1505.0;981.0
211400;Zé Doca;MA;19838.0;18122.0;3966.0;2928.0;1905.0;1165.0
220005;Acauã;PI;2439.0;2607.0;641.0;494.0;312.0;188.0
220010;Agricolândia;PI;1786.0;1759.0;472.0;460.0;344.0;225.0
220020;Água Branca;PI;6227.0;6238.0;1583.0;1261.0;912.0;612.0
